date,deal,amount,open,high,low,close,RD,volume,MA5,MA10,MA20,MA30,SMA5,SMA10,SMA20,SMA30,EMA5,EMA10,EMA20,EMA30,WMA5,WMA10,WMA20,WMA30,next_high,next_low,change_n_pct,signal,high_max,threshold,target,upper_band,middle_band,lower_band
2013-11-28,22995978,2413773679,105.0,105.5,104.5,105.0,0.0,6169,102.89999999999986,103.15,104.625,106.35000000000007,102.89999999999986,103.15,104.625,106.35000000000007,103.78759612611844,103.64987857107843,104.36636625172962,104.73122189221074,103.8333333333458,103.16363636363613,103.65952380952388,104.7774193548387,112.35000000000001,97.65,-0.9523809523809524,0,105.0,109.2,0.0,109.45071238264272,104.625,99.79928761735728
2013-11-29,34465306,3609926445,104.5,105.0,104.0,105.0,0.0,5923,103.89999999999986,103.25,104.4,106.1833333333334,103.89999999999986,103.25,104.4,106.1833333333334,104.19173075074563,103.89535519451871,104.42671232299347,104.74856241529392,104.53333333334584,103.49999999999977,103.69523809523817,104.69032258064514,112.35000000000001,97.65,0.0,0,105.0,109.2,0.0,108.68485705712409,104.4,100.11514294287592
2013-12-02,19042556,1994578324,105.0,105.5,104.0,104.5,-0.5,4418,104.59999999999987,103.3,104.175,106.00000000000006,104.59999999999987,103.3,104.175,106.00000000000006,104.29448716716375,104.00529061369713,104.433692101756,104.73252613043624,104.73333333334587,103.72727272727249,103.70476190476198,104.58172043010751,111.81500000000001,97.185,-0.4784688995215311,0,105.0,108.68,0.004784688995215311,107.90695659138616,104.175,100.44304340861383
2013-12-03,26811219,2795162276,104.0,105.0,103.5,104.0,-0.5,4779,104.69999999999986,103.2,104.05,105.75000000000006,104.69999999999986,103.2,104.05,105.75000000000006,104.19632477810917,104.00432868393402,104.39238809206495,104.68526638008552,104.5333333333459,103.85454545454522,103.6880952380953,104.452688172043,111.28,96.72,-0.9615384615384616,0,105.0,108.16,0.009615384615384616,107.62631094844762,104.05,100.47368905155237
2013-12-04,23630506,2477199932,103.5,105.5,103.5,105.0,1.0,5304,104.69999999999986,103.4,103.95,105.55000000000005,104.69999999999986,103.4,103.95,105.55000000000005,104.46421651873945,104.18535983230966,104.45025589282066,104.70557177491871,104.63333333334593,104.18181818181795,103.7785714285715,104.4043010752688,112.35000000000001,97.65,0.0,0,105.0,109.2,0.0,107.29514573673372,103.95,100.60485426326629
2013-12-05,25209310,2621454740,105.0,105.0,103.5,104.0,-1.0,5844,104.49999999999986,103.7,103.8,105.35000000000007,104.49999999999986,103.7,103.8,105.35000000000007,104.30947767915963,104.151658044617,104.4073743792187,104.66005101524654,104.40000000001262,104.29090909090885,103.7833333333334,104.3043010752688,111.28,96.72,0.0,0,105.0,108.16,0.009615384615384616,106.8397368307126,103.8,100.7602631692874
2013-12-06,25358888,2629648379,103.0,104.5,103.0,103.0,-1.0,5835,104.09999999999987,104.0,103.65,105.21666666666673,104.09999999999987,104.0,103.65,105.21666666666673,103.87298511943975,103.94226567286844,104.27333872405501,104.55295094974676,103.90000000001265,104.16363636363613,103.70714285714293,104.152688172043,110.21000000000001,95.79,1.9417475728155338,0,105.0,107.12,0.019417475728155338,106.53270706107699,103.65,100.76729293892302
2013-12-09,23971547,2508093125,104.0,105.0,104.0,105.0,2.0,5324,104.19999999999986,104.4,103.675,105.06666666666673,104.19999999999986,104.4,103.675,105.06666666666673,104.24865674629316,104.13458100507418,104.34254455985929,104.58179282395665,104.2000000000127,104.34545454545432,103.83571428571436,104.13870967741934,112.35000000000001,97.65,-1.9047619047619049,0,105.0,109.2,0.0,106.59518835008792,103.675,100.75481164991207
2013-12-10,22935827,2395317608,104.5,105.0,104.0,104.0,-1.0,4643,104.19999999999986,104.45,103.625,104.8833333333334,104.19999999999986,104.45,103.625,104.8833333333334,104.16577116419545,104.11011173142433,104.30992126844411,104.54425780305621,104.13333333334604,104.27272727272704,103.86666666666673,104.06989247311826,111.28,96.72,-1.4423076923076923,0,105.0,108.16,0.009615384615384616,106.48638078556236,103.625,100.76361921443764
2013-12-11,24614282,2572981941,103.5,105.0,103.5,105.0,1.0,7385,104.19999999999986,104.45,103.725,104.71666666666673,104.19999999999986,104.45,103.725,104.71666666666673,104.44384744279697,104.27190959843809,104.37564305240181,104.57366052543968,104.40000000001275,104.37272727272705,103.99761904761911,104.0774193548387,112.35000000000001,97.65,-2.857142857142857,0,105.0,109.2,0.0,106.63145832586582,103.725,100.81854167413417
2013-12-12,18536758,1918939414,104.5,104.5,103.0,103.0,-2.0,5445,103.99999999999986,104.25,103.7,104.50000000000006,103.99999999999986,104.25,103.7,104.50000000000006,103.96256496186464,104.04065330781297,104.24462942836354,104.47213403992744,104.00000000001278,104.10909090909068,103.9285714285715,103.96666666666665,110.21000000000001,95.79,0.48543689320388345,0,103.5,107.12,0.0048543689320388345,106.62232783923815,103.7,100.77767216076185
2013-12-13,28297055,2910409165,102.5,103.5,102.5,102.5,-0.5,7034,103.89999999999986,104.0,103.625,104.26666666666672,103.89999999999986,104.0,103.625,104.26666666666672,103.47504330790976,103.76053452457425,104.07847424470987,104.34489958573857,103.5000000000128,103.79090909090885,103.81428571428579,103.83763440860214,109.67500000000001,95.325,-1.4634146341463417,0,103.5,106.60000000000001,0.00975609756097561,106.58937177155485,103.625,100.66062822844515
2013-12-16,18772079,1920338558,102.5,103.0,102.0,102.0,-0.5,6032,103.29999999999987,103.75,103.525,104.03333333333339,103.29999999999987,103.75,103.525,104.03333333333339,102.98336220527317,103.44043733828802,103.88052431664227,104.19361574149738,102.8666666666795,103.4272727272725,103.65952380952388,103.69139784946235,109.14,94.86,0.49019607843137253,0,103.5,106.08,0.014705882352941176,106.56597023990422,103.525,100.4840297600958
2013-12-17,26232839,2719517917,103.0,104.5,103.0,103.5,1.5,6356,103.19999999999986,103.7,103.45,103.9333333333334,103.19999999999986,103.7,103.45,103.9333333333334,103.15557480351545,103.45126691314475,103.84428390553347,104.14886633882013,102.9333333333462,103.38181818181795,103.65714285714293,103.65698924731181,110.745,96.25500000000001,-1.4492753623188406,0,103.5,107.64,0.0,106.41479341607241,103.45,100.48520658392759
2013-12-18,66102080,6714534840,102.5,103.0,101.0,101.0,-2.5,15072,102.39999999999986,103.3,103.35,103.73333333333339,102.39999999999986,103.3,103.35,103.73333333333339,102.4370498690103,103.0055820198457,103.5733997240541,103.94571367179947,102.2000000000129,102.89090909090886,103.4238095238096,103.46774193548386,108.07000000000001,93.93,2.9702970297029703,0,104.0,105.04,0.0297029702970297,106.49801524773883,103.35,100.20198475226115
2013-12-19,27824774,2839659307,102.0,103.0,101.5,102.5,1.5,6192,102.29999999999987,103.15,103.425,103.5833333333334,102.29999999999987,103.15,103.425,103.5833333333334,102.45803324600686,102.91365801623739,103.47117117890609,103.85244182200596,102.23333333334627,102.74545454545431,103.34285714285721,103.38817204301074,109.67500000000001,95.325,0.4878048780487805,0,104.0,106.60000000000001,0.014634146341463415,106.41289223366417,103.425,100.43710776633583
2013-12-20,37618688,3848115676,101.5,103.5,101.5,102.0,-0.5,8353,102.19999999999986,103.05,103.525,103.45000000000006,102.19999999999986,103.05,103.525,103.45000000000006,102.30535549733791,102.7475383769215,103.3310596380579,103.73292944639267,102.1333333333463,102.5363636363634,103.20714285714293,103.28602150537633,109.14,94.86,0.9803921568627451,0,104.0,106.08,0.0196078431372549,106.1608110706157,103.525,100.88918892938432
2013-12-23,28393645,2950613229,103.0,104.5,103.0,104.0,2.0,6994,102.59999999999987,102.95,103.675,103.4333333333334,102.59999999999987,102.95,103.675,103.4333333333334,102.87023699822528,102.97525867202668,103.39476824395715,103.75015980468991,102.73333333334632,102.70909090909068,103.25238095238102,103.32150537634406,111.28,96.72,0.0,0,104.0,108.16,0.0,106.04723523285271,103.675,101.30276476714728
2013-12-24,14079188,1454251243,104.0,104.0,103.0,103.0,-1.0,3724,102.49999999999986,102.85,103.65,103.36666666666673,102.49999999999986,102.85,103.65,103.36666666666673,102.91349133215019,102.97975709529456,103.35717126834219,103.70176239793572,102.86666666667969,102.71818181818159,103.1880952380953,103.29354838709676,110.21000000000001,95.79,1.4563106796116505,0,104.5,107.12,0.014563106796116505,106.03956062906497,103.65,101.26043937093505
2013-12-25,9789067,1008674401,102.5,103.5,102.5,103.0,0.0,2848,102.89999999999986,102.65,103.55,103.36666666666673,102.89999999999986,102.65,103.55,103.36666666666673,102.94232755476679,102.98343762342282,103.3231549570715,103.65648740452052,103.03333333334639,102.74545454545431,103.12619047619054,103.26989247311826,110.21000000000001,95.79,2.912621359223301,0,106.0,107.12,0.02912621359223301,105.87163735324708,103.55,101.22836264675291
2013-12-26,6793911,704185262,103.0,104.0,103.0,104.0,1.0,1135,103.19999999999986,102.75,103.5,103.3833333333334,103.19999999999986,102.75,103.5,103.3833333333334,103.29488503651119,103.16826714643685,103.38761638973135,103.67864950745468,103.40000000001308,102.99090909090886,103.16904761904769,103.31075268817203,111.28,96.72,1.4423076923076923,0,106.0,108.16,0.019230769230769232,105.73606797749653,103.5,101.26393202250347
2013-12-27,24135217,2507210568,103.5,104.5,103.0,104.5,0.5,5626,103.69999999999986,102.95,103.475,103.40000000000006,103.69999999999986,102.95,103.475,103.40000000000006,103.6965900243408,103.41040039253924,103.49355768594741,103.73163986181244,103.83333333334645,103.30909090909067,103.26428571428579,103.38279569892471,111.81500000000001,97.185,0.0,0,106.0,108.68,0.014354066985645933,105.65387585694788,103.475,101.29612414305211
2013-12-30,44280098,4659244781,104.0,106.0,104.0,106.0,1.5,10564,104.09999999999987,103.35,103.55,103.46666666666673,104.09999999999987,103.35,103.55,103.46666666666673,104.46439334956052,103.88123668480483,103.73226647776194,103.87798567717938,104.60000000001314,103.86363636363613,103.50476190476198,103.55053763440858,113.42,98.58,-3.30188679245283,0,106.0,110.24000000000001,0.0,105.95624188310185,103.55,101.14375811689814
2013-12-31,24484653,2582678065,105.5,106.0,105.0,105.5,-0.5,6632,104.59999999999987,103.55,103.625,103.48333333333339,104.59999999999987,103.55,103.625,103.48333333333339,104.80959556637369,104.17555728756759,103.90062205130842,103.98263176252264,105.06666666667984,104.25454545454522,103.69047619047626,103.68172043010752,112.885,98.11500000000001,-2.843601895734597,0,105.5,109.72,0.0,106.17205712538772,103.625,101.07794287461228
2014-01-02,15133724,1578860796,105.0,105.5,103.5,104.5,-1.0,4136,104.89999999999986,103.9,103.6,103.53333333333339,104.89999999999986,103.9,103.6,103.53333333333339,104.70639704424913,104.2345468716462,103.95770566546952,104.01601035848893,105.03333333334653,104.4272727272725,103.77380952380959,103.74731182795698,111.81500000000001,97.185,-2.3923444976076556,0,104.5,108.68,0.0,106.1019992006383,103.6,101.09800079936169
2014-01-03,41160529,4220062918,103.0,103.0,102.0,102.5,-2.0,8524,104.59999999999987,103.9,103.525,103.5833333333334,104.59999999999987,103.9,103.525,103.5833333333334,103.97093136283276,103.91917471316508,103.81887655447242,103.91820323858641,104.23333333334656,104.17272727272704,103.66904761904769,103.6806451612903,109.67500000000001,95.325,1.4634146341463417,0,104.0,106.60000000000001,0.014634146341463415,106.06419278511504,103.525,100.98580721488497
2014-01-06,23729719,2432745661,102.0,103.0,102.0,102.5,0.0,4874,104.19999999999986,103.95,103.5,103.66666666666673,104.19999999999986,103.95,103.5,103.66666666666673,103.48062090855517,103.66114294713506,103.69326926357029,103.82670625545181,103.53333333334659,103.91818181818158,103.57142857142864,103.61075268817203,109.67500000000001,95.325,-1.4634146341463417,0,104.0,106.60000000000001,0.014634146341463415,106.06904651573133,103.5,100.93095348426867
2014-01-07,18803694,1907188388,102.5,103.0,102.0,102.0,-0.5,5529,103.39999999999986,103.75,103.35,103.70000000000006,103.39999999999986,103.75,103.35,103.70000000000006,102.98708060570344,103.35911695674687,103.53200552418264,103.70885423897104,102.8000000000133,103.56363636363614,103.4285714285715,103.5032258064516,109.14,94.86,0.0,0,104.0,106.08,0.0196078431372549,105.90147016443358,103.35,100.79852983556641
2014-01-08,30933475,3209563219,103.0,104.5,102.5,104.0,2.0,7305,103.09999999999987,103.85,103.35,103.71666666666673,103.09999999999987,103.85,103.35,103.71666666666673,103.32472040380229,103.47564114642925,103.57657642664144,103.72763783645678,103.00000000001333,103.60909090909068,103.49047619047626,103.52258064516127,111.28,96.72,-0.9615384615384616,0,104.0,108.16,0.0,105.90147016443358,103.35,100.79852983556641
2014-01-09,64221769,6522626520,102.5,103.0,100.5,101.0,-3.0,19873,102.39999999999986,103.65,103.15,103.5833333333334,102.39999999999986,103.65,103.15,103.5833333333334,102.54981360253485,103.02552457435121,103.33118819553273,103.55166120184667,102.30000000001336,103.09090909090887,103.26666666666674,103.34731182795697,108.07000000000001,93.93,2.4752475247524752,0,103.5,105.04,0.024752475247524754,105.77868788561689,103.15,100.52131211438312
2014-01-10,36289948,3703540624,102.0,102.5,101.5,102.0,1.0,7619,102.29999999999987,103.45,103.1,103.48333333333339,102.29999999999987,103.45,103.1,103.48333333333339,102.3665424016899,102.83906556083281,103.20440836738676,103.45155402753399,102.16666666668006,102.79090909090885,103.15714285714293,103.24516129032257,109.14,94.86,2.941176470588235,0,105.0,106.08,0.029411764705882353,105.77581763205121,103.1,100.42418236794877
2014-01-13,22080716,2273073754,103.0,103.5,102.5,103.0,1.0,6282,102.39999999999986,103.3,103.125,103.41666666666673,102.39999999999986,103.3,103.125,103.41666666666673,102.57769493445993,102.86832636795411,103.18494090382612,103.42242150962856,102.40000000001342,102.70909090909068,103.14761904761912,103.21397849462365,110.21000000000001,95.79,3.8834951456310676,0,107.0,107.12,0.038834951456310676,105.78723590239237,103.125,100.46276409760763
2014-01-14,21718294,2237629782,102.5,103.5,102.0,103.5,0.5,5256,102.69999999999986,103.05,103.2,103.3833333333334,102.69999999999986,103.05,103.2,103.3833333333334,102.88512995630661,102.98317611923518,103.21494653203315,103.42742657352349,102.76666666668011,102.74545454545431,103.18333333333341,103.21935483870966,110.745,96.25500000000001,3.864734299516908,0,107.5,107.64,0.03864734299516908,105.81533936612234,103.2,100.58466063387766
2014-01-15,54458036,5722578780,104.0,106.0,104.0,105.0,1.5,15415,102.89999999999986,103.0,103.275,103.41666666666673,102.89999999999986,103.0,103.275,103.41666666666673,103.59008663753774,103.34987137028332,103.38495162422048,103.52888292361875,103.5333333333468,103.09999999999977,103.35476190476197,103.32365591397848,112.35000000000001,97.65,2.380952380952381,0,107.5,109.2,0.023809523809523808,106.00401080979675,103.275,100.54598919020326
2014-01-16,49601100,5301040094,106.0,107.5,106.0,107.0,2.0,16279,104.09999999999987,103.25,103.575,103.48333333333339,104.09999999999987,103.25,103.575,103.48333333333339,104.72672442502515,104.0135311211409,103.72924194572329,103.75282596080464,104.9000000000135,103.8272727272725,103.70952380952387,103.5548387096774,114.49000000000001,99.51,-0.46728971962616817,0,107.5,111.28,0.004672897196261682,106.54611090334657,103.575,100.60388909665343
2014-01-17,55767194,6014453565,108.0,108.5,107.0,107.5,0.5,15038,105.19999999999986,103.75,103.825,103.60000000000007,105.19999999999986,103.75,103.825,103.60000000000007,105.65114961668344,104.64743455366073,104.0883617604163,103.9945791246237,106.03333333334687,104.59999999999977,104.0833333333334,103.81397849462364,115.025,99.97500000000001,0.0,0,107.5,111.8,0.0,107.2054585487757,103.825,100.44454145122431
2014-01-20,24299123,2622482683,107.0,108.5,107.0,107.5,0.0,8533,106.09999999999987,104.25,104.1,103.75000000000006,106.09999999999987,104.25,104.1,103.75000000000006,106.26743307778897,105.1660828166315,104.41327968799571,104.22073531013184,106.80000000001357,105.28181818181795,104.43333333333341,104.06559139784945,115.025,99.97500000000001,0.0,0,107.5,111.8,0.0,107.72767142944188,104.1,100.4723285705581
2014-01-21,25121036,2695028292,108.5,108.5,106.0,106.5,-1.0,6334,106.69999999999986,104.7,104.225,103.80000000000005,106.69999999999986,104.7,104.225,103.80000000000005,106.34495538519265,105.4086132136076,104.61201495580565,104.36778464496204,106.93333333334694,105.69090909090886,104.66190476190484,104.24301075268815,113.95500000000001,99.045,1.4084507042253522,0,108.0,110.76,0.014084507042253521,107.99958607002017,104.225,100.45041392997982
2014-01-22,28726849,3065077343,106.0,107.5,106.0,107.5,1.0,7549,107.19999999999986,105.05,104.45,103.91666666666673,107.19999999999986,105.05,104.45,103.91666666666673,106.7299702567951,105.78886535658803,104.88706115049082,104.56986305496449,107.20000000001363,106.19999999999978,104.97380952380959,104.48172043010752,115.025,99.97500000000001,-2.3255813953488373,0,108.0,111.8,0.004651162790697674,108.43622628559797,104.45,100.46377371440204
2014-01-23,28308805,3055374935,108.5,108.5,107.5,107.5,0.0,7461,107.29999999999987,105.7,104.675,104.00000000000006,107.29999999999987,105.7,104.675,104.00000000000006,106.9866468378634,106.0999807462993,105.1359124694917,104.75890414819258,107.30000000001365,106.64545454545431,105.26428571428579,104.71290322580644,115.025,99.97500000000001,-6.511627906976744,0,108.0,111.8,0.004651162790697674,108.81353838933357,104.675,100.53646161066642
2014-01-24,34059356,3671261247,107.0,108.5,107.0,108.0,0.5,8172,107.39999999999986,106.3,104.875,104.16666666666673,107.39999999999986,106.3,104.875,104.16666666666673,107.32443122524226,106.4454387924267,105.40868271049249,104.9680071063737,107.53333333334702,107.06363636363614,105.58095238095245,104.97096774193547,115.56,100.44000000000001,-5.555555555555555,0,108.0,112.32000000000001,0.0,109.24392435274255,104.875,100.50607564725745
2014-01-27,65271057,6848753986,106.0,106.5,104.0,105.0,-3.0,17118,106.89999999999986,106.5,104.9,104.25000000000006,106.89999999999986,106.5,104.9,104.25000000000006,106.54962081682818,106.18263173925821,105.36976054758844,104.97007116402702,106.73333333334705,106.8272727272725,105.59285714285721,105.02473118279568,112.35000000000001,97.65,-0.9523809523809524,0,105.0,109.2,0.0,109.26577599058669,104.9,100.53422400941332
2014-02-05,147198405,14922299001,102.0,102.0,100.5,100.5,-4.5,37866,105.69999999999986,106.2,104.625,104.20000000000006,105.69999999999986,106.2,104.625,104.20000000000006,104.53308054455212,105.149425968484,104.9059738287705,104.68167947602528,104.60000000001375,105.73636363636341,105.1738095238096,104.78279569892472,107.53500000000001,93.465,2.4875621890547266,0,104.0,104.52000000000001,0.03482587064676617,109.35654308867518,104.625,99.89345691132482
2014-02-06,73840243,7540841366,101.0,103.0,101.0,102.0,1.5,16321,104.59999999999987,105.9,104.45,104.15000000000006,104.59999999999987,105.9,104.45,104.15000000000006,103.68872036303475,104.57680306512327,104.62921441650664,104.50866789692688,103.36666666668044,104.97272727272704,104.9238095238096,104.64086021505375,109.14,94.86,2.450980392156863,0,104.5,106.08,0.024509803921568627,109.2966483264201,104.45,99.60335167357991
2014-02-07,54185812,5628604948,103.5,104.5,103.0,104.0,2.0,14854,103.89999999999986,105.6,104.425,104.25000000000006,103.89999999999986,105.6,104.425,104.25000000000006,103.79248024202316,104.4719297805554,104.5692892339822,104.47585061325418,103.16666666668047,104.6272727272725,104.88095238095245,104.6311827956989,111.28,96.72,0.9615384615384616,0,105.0,108.16,0.009615384615384616,109.27551543652801,104.425,99.57448456347198
2014-02-10,26243521,2725145903,104.0,104.5,103.0,103.0,-1.0,7897,102.89999999999986,105.15,104.45,104.26666666666672,102.89999999999986,105.15,104.45,104.26666666666672,103.52832016134877,104.20430618409078,104.41983311646008,104.38063444465713,102.8666666666805,104.15454545454523,104.74523809523816,104.55053763440858,110.21000000000001,95.79,1.9417475728155338,0,105.0,107.12,0.019417475728155338,109.26559965113253,104.45,99.63440034886747
2014-02-11,23523880,2436083720,104.5,105.0,104.0,104.5,1.5,6947,102.79999999999987,104.85,104.55,104.35000000000007,102.79999999999987,104.85,104.55,104.35000000000007,103.85221344089918,104.25806869607428,104.42746805774959,104.38833544822764,103.40000000001388,104.0363636363634,104.75000000000007,104.56559139784945,111.81500000000001,97.185,2.8708133971291865,0,107.5,108.68,0.028708133971291867,109.28180726572756,104.55,99.81819273427243
2014-02-12,25305882,2661441170,105.0,105.5,104.5,105.0,0.5,7138,103.69999999999986,104.7,104.7,104.3833333333334,103.69999999999986,104.7,104.7,104.3833333333334,104.23480896059945,104.39296529678805,104.48199490939248,104.42779767737424,104.13333333334724,104.06363636363614,104.79285714285722,104.60752688172042,112.35000000000001,97.65,3.3333333333333335,0,108.5,109.2,0.03333333333333333,109.2869379764704,104.7,100.11306202352961
2014-02-13,19625423,2067832915,105.0,106.0,105.0,105.0,0.0,5781,104.29999999999987,104.45,104.75,104.45000000000006,104.29999999999987,104.45,104.75,104.45000000000006,104.48987264039964,104.50333524282658,104.53132872754558,104.46471395625332,104.5666666666806,104.11818181818158,104.82142857142864,104.64731182795697,112.35000000000001,97.65,2.857142857142857,0,108.5,109.2,0.03333333333333333,109.32711699653721,104.75,100.17288300346279
2014-02-14,42737744,4578772108,106.5,107.5,106.5,107.5,2.5,14580,104.99999999999986,104.45,105.075,104.60000000000007,104.99999999999986,104.45,105.075,104.60000000000007,105.49324842693309,105.04818338049448,104.8140593249222,104.6605388623015,105.6333333333473,104.67272727272704,105.0833333333334,104.84408602150536,115.025,99.97500000000001,0.46511627906976744,0,108.5,111.8,0.009302325581395349,109.45991733103217,105.075,100.69008266896783
2014-02-17,34368373,3714458464,108.0,108.5,107.5,108.5,1.0,11664,106.09999999999987,104.5,105.4,104.75000000000006,106.09999999999987,104.5,105.4,104.75000000000006,106.49549895128872,105.67578640222276,105.16510129397723,104.90824603247559,106.800000000014,105.40909090909068,105.40952380952388,105.09569892473117,116.09500000000001,100.905,-1.8433179723502304,0,108.5,112.84,0.0,109.78862165149609,105.4,101.01137834850392
2014-02-18,22289965,2403989204,108.5,108.5,107.5,108.0,-0.5,5778,106.79999999999987,104.8,105.65,104.86666666666673,106.79999999999987,104.8,105.65,104.86666666666673,106.99699930085914,106.09837069272771,105.43509164693178,105.1077140303804,107.43333333334735,106.04545454545432,105.65714285714293,105.305376344086,115.56,100.44000000000001,-0.4629629629629629,0,108.0,112.32000000000001,0.0,110.03292140016048,105.65,101.26707859983954
2014-02-19,28886535,3102602484,108.0,108.0,107.0,108.0,0.0,7006,107.39999999999986,105.55,105.875,104.9333333333334,107.39999999999986,105.55,105.875,104.9333333333334,107.33133286723942,106.44412147586813,105.67936863293828,105.29431312519456,107.83333333334738,106.6272727272725,105.88095238095245,105.50752688172041,115.56,100.44000000000001,-0.9259259259259258,0,108.0,112.32000000000001,0.0,110.25535386698215,105.875,101.49464613301785
2014-02-20,28469515,3029358090,106.5,107.0,106.0,106.5,-1.5,6646,107.69999999999986,106.0,105.95,104.96666666666673,107.69999999999986,106.0,105.95,104.96666666666673,107.05422191149295,106.45428120752847,105.75752400122987,105.37209937518202,107.53333333334741,106.79999999999977,105.94047619047626,105.60860215053762,113.95500000000001,99.045,1.4084507042253522,0,108.0,110.76,0.014084507042253521,110.31921045498946,105.95,101.58078954501055
2014-02-21,31505340,3381313380,107.0,107.5,107.0,107.5,1.0,7819,107.69999999999986,106.35,105.975,105.06666666666673,107.69999999999986,106.35,105.975,105.06666666666673,107.20281460766196,106.64441189706875,105.92347409635083,105.50938328646059,107.46666666668078,107.07272727272704,106.0880952380953,105.77204301075267,115.025,99.97500000000001,0.0,0,108.0,111.8,0.004651162790697674,110.37357931609615,105.975,101.57642068390383
2014-02-24,32057819,3435891697,107.5,108.0,106.0,107.0,-0.5,6992,107.39999999999986,106.75,105.95,105.21666666666673,107.39999999999986,106.75,105.95,105.21666666666673,107.1352097384413,106.70906427941989,106.02600037288884,105.60555210668893,107.23333333334747,107.19090909090886,106.18571428571435,105.89677419354837,114.49000000000001,99.51,0.9345794392523363,0,108.0,111.28,0.009345794392523364,110.31921045498946,105.95,101.58078954501055
2014-02-25,34350129,3685266810,107.5,108.0,106.5,108.0,1.0,6570,107.39999999999986,107.1,105.975,105.40000000000006,107.39999999999986,107.1,105.975,105.40000000000006,107.42347315896087,106.94377986497992,106.21400033737562,105.7600326159348,107.4333333333475,107.41818181818158,106.38095238095245,106.07634408602149,115.56,100.44000000000001,0.0,0,108.0,112.32000000000001,0.0,110.384931972263,105.975,101.56506802773698
2014-02-26,34982996,3762870072,107.5,108.0,107.0,107.5,-0.5,5182,107.29999999999987,107.35,106.025,105.5833333333334,107.29999999999987,107.35,106.025,105.5833333333334,107.44898210597391,107.04491079861994,106.3364764957208,105.87228857619708,107.46666666668087,107.49090909090886,106.52619047619055,106.21182795698923,115.025,99.97500000000001,0.0,0,108.0,111.8,0.004651162790697674,110.48005331056562,106.025,101.56994668943439
2014-02-27,49352141,5323712132,107.5,108.0,107.5,108.0,0.5,7531,107.59999999999987,107.65,106.05,105.71666666666673,107.59999999999987,107.65,106.05,105.71666666666673,107.63265473731595,107.21856338068903,106.49490730565215,106.00956028095855,107.70000000001423,107.60909090909068,106.71428571428578,106.36774193548385,115.56,100.44000000000001,1.8518518518518516,0,110.0,112.32000000000001,0.018518518518518517,110.54332838773163,106.05,101.55667161226836
2014-03-03,62467129,6706761665,108.0,108.0,106.5,108.0,0.0,10046,107.69999999999986,107.7,106.075,105.95000000000006,107.69999999999986,107.7,106.075,105.95000000000006,107.75510315821063,107.3606427660183,106.63824946701861,106.13797574670316,107.8333333333476,107.67272727272704,106.90000000000006,106.51505376344085,115.56,100.44000000000001,4.62962962962963,0,113.0,112.32000000000001,0.046296296296296294,110.60572841825484,106.075,101.54427158174516
2014-03-04,48939593,5273707058,108.0,108.0,107.5,107.5,-0.5,9493,107.79999999999987,107.6,106.05,106.1333333333334,107.79999999999987,107.6,106.05,106.1333333333334,107.67006877214043,107.38598044492406,106.72032094635017,106.22584827917393,107.76666666668096,107.6363636363634,107.03571428571435,106.61505376344084,115.025,99.97500000000001,6.511627906976744,1,114.5,111.8,0.06511627906976744,110.54332838773163,106.05,101.55667161226836
2014-03-05,55447701,6074004809,108.5,110.0,108.5,110.0,2.5,16511,108.19999999999986,107.8,106.3,106.36666666666673,108.19999999999986,107.8,106.3,106.36666666666673,108.44671251476028,107.86125672766514,107.03267133241206,106.46934193858206,108.50000000001432,108.07272727272704,107.41190476190484,106.86451612903224,117.7,102.30000000000001,2.727272727272727,1,114.5,114.4,0.04090909090909091,111.07912125813904,106.3,101.52087874186095
2014-03-06,72622868,8142187484,110.0,113.5,110.0,113.0,3.0,18144,109.29999999999987,108.3,106.925,106.6833333333334,109.29999999999987,108.3,106.925,106.6833333333334,109.96447500984019,108.79557368627148,107.60098834837282,106.89067471673806,110.10000000001436,109.01818181818159,108.05000000000007,107.29247311827956,120.91000000000001,105.09,0.8849557522123894,0,114.5,117.52000000000001,0.01327433628318584,111.77551543652801,106.925,102.07448456347198
2014-03-07,66916749,7649451186,114.0,115.0,113.5,114.5,1.5,17219,110.59999999999987,109.1,107.55,107.00000000000006,110.59999999999987,109.1,107.55,107.00000000000006,111.47631667322679,109.8327421069494,108.25803707709922,107.38159892856142,111.83333333334772,110.14545454545431,108.77142857142864,107.79677419354837,122.515,106.485,-1.3100436681222707,0,114.5,119.08,0.0,112.89696175411761,107.55,102.20303824588238
2014-03-10,38430338,4354521623,114.5,114.5,112.5,113.0,-1.5,9237,111.59999999999987,109.65,108.0,107.20000000000006,111.59999999999987,109.65,108.0,107.20000000000006,111.98421111548453,110.40860717841315,108.70965259356596,107.74407641704133,112.63333333334775,110.85454545454522,109.29047619047626,108.18387096774192,120.91000000000001,105.09,3.0973451327433628,0,116.5,117.52000000000001,0.030973451327433628,113.58569601750666,108.0,102.41430398249334
2014-03-11,29182885,3324036739,113.5,114.5,113.5,114.0,1.0,9133,112.89999999999986,110.35,108.55,107.41666666666673,112.89999999999986,110.35,108.55,107.41666666666673,112.65614074365635,111.06158769142894,109.21349520370254,108.14768439013544,113.43333333334778,111.64545454545431,109.86190476190482,108.62258064516128,121.98,106.02000000000001,0.8771929824561403,0,116.5,118.56,0.021929824561403508,114.22362318100127,108.55,102.87637681899872
